"STATION","NAME","DATE","TAVG","TOBS"
"USC00202437","EATON RAPIDS, MI US","2013-08-28",,"73"
"USC00202437","EATON RAPIDS, MI US","2013-08-29",,"63"
"USC00202437","EATON RAPIDS, MI US","2013-08-30",,"68"
"USC00202437","EATON RAPIDS, MI US","2013-08-31",,"68"
"USC00202437","EATON RAPIDS, MI US","2013-09-01",,"67"
"USC00202437","EATON RAPIDS, MI US","2013-09-02",,"67"
"USC00202437","EATON RAPIDS, MI US","2013-09-03",,"58"
"USC00202437","EATON RAPIDS, MI US","2013-09-04",,"56"
"USC00202437","EATON RAPIDS, MI US","2013-09-05",,"52"
"USC00202437","EATON RAPIDS, MI US","2013-09-06",,"48"
"USC00202437","EATON RAPIDS, MI US","2013-09-07",,"66"
"USC00202437","EATON RAPIDS, MI US","2013-09-08",,"66"
"USC00202437","EATON RAPIDS, MI US","2013-09-09",,"58"
"USC00202437","EATON RAPIDS, MI US","2013-09-10",,"74"
"USC00202437","EATON RAPIDS, MI US","2013-09-12",,"67"
"USC00202437","EATON RAPIDS, MI US","2013-09-13",,"51"
"USC00202437","EATON RAPIDS, MI US","2013-09-14",,"38"
"USC00202437","EATON RAPIDS, MI US","2013-09-15",,"51"
"USC00202437","EATON RAPIDS, MI US","2013-09-16",,"38"
"USC00202437","EATON RAPIDS, MI US","2013-09-17",,"37"
"USC00202437","EATON RAPIDS, MI US","2013-09-18",,"48"
"USC00202437","EATON RAPIDS, MI US","2013-09-19",,"59"
"USC00202437","EATON RAPIDS, MI US","2013-09-20",,"70"
"USC00202437","EATON RAPIDS, MI US","2013-09-22",,"48"
"USC00202437","EATON RAPIDS, MI US","2013-09-23",,"40"
"USC00202437","EATON RAPIDS, MI US","2013-09-24",,"38"
"USC00202437","EATON RAPIDS, MI US","2013-09-25",,"43"
"USC00202437","EATON RAPIDS, MI US","2013-09-26",,"40"
"USC00202437","EATON RAPIDS, MI US","2013-09-27",,"42"
"USC00202437","EATON RAPIDS, MI US","2013-09-28",,"53"
"USC00202437","EATON RAPIDS, MI US","2013-09-29",,"62"
"USC00202437","EATON RAPIDS, MI US","2013-09-30",,"52"
"USC00202437","EATON RAPIDS, MI US","2013-10-01",,"59"
"USC00202437","EATON RAPIDS, MI US","2013-10-02",,"58"
"USC00202437","EATON RAPIDS, MI US","2013-10-03",,"55"
"USC00202437","EATON RAPIDS, MI US","2013-10-04",,"65"
"USC00202437","EATON RAPIDS, MI US","2013-10-05",,"63"
"USC00202437","EATON RAPIDS, MI US","2013-10-06",,"66"
"USC00202437","EATON RAPIDS, MI US","2013-10-07",,"45"
"USC00202437","EATON RAPIDS, MI US","2013-10-08",,"41"
"USC00202437","EATON RAPIDS, MI US","2013-10-09",,"44"
"USC00202437","EATON RAPIDS, MI US","2013-10-10",,"44"
"USC00202437","EATON RAPIDS, MI US","2013-10-11",,"39"
"USC00202437","EATON RAPIDS, MI US","2013-10-12",,"50"
"USC00202437","EATON RAPIDS, MI US","2013-10-13",,"47"
"USC00202437","EATON RAPIDS, MI US","2013-10-14",,"39"
"USC00202437","EATON RAPIDS, MI US","2013-10-15",,"41"
"USC00202437","EATON RAPIDS, MI US","2013-10-16",,"50"
"USC00202437","EATON RAPIDS, MI US","2013-10-17",,"50"
"USC00202437","EATON RAPIDS, MI US","2013-10-18",,"41"
"USC00202437","EATON RAPIDS, MI US","2013-10-19",,"43"
"USC00202437","EATON RAPIDS, MI US","2013-10-20",,"40"
"USC00202437","EATON RAPIDS, MI US","2013-10-21",,"49"
"USC00202437","EATON RAPIDS, MI US","2013-10-22",,"34"
"USC00202437","EATON RAPIDS, MI US","2013-10-23",,"32"
"USC00202437","EATON RAPIDS, MI US","2013-10-24",,"45"
"USC00202437","EATON RAPIDS, MI US","2013-10-25",,"34"
"USC00202437","EATON RAPIDS, MI US","2013-10-26",,"42"
"USC00202437","EATON RAPIDS, MI US","2013-10-27",,"37"
"USC00202437","EATON RAPIDS, MI US","2013-10-28",,"31"
"USC00202437","EATON RAPIDS, MI US","2013-10-29",,"38"
"USC00202437","EATON RAPIDS, MI US","2013-10-30",,"38"
"USC00202437","EATON RAPIDS, MI US","2013-10-31",,"60"
"USC00202437","EATON RAPIDS, MI US","2013-11-01",,"47"
"USC00202437","EATON RAPIDS, MI US","2013-11-02",,"44"
"USC00202437","EATON RAPIDS, MI US","2013-11-03",,"30"
"USC00202437","EATON RAPIDS, MI US","2013-11-04",,"36"
"USC00202437","EATON RAPIDS, MI US","2013-11-07",,"33"
"USC00202437","EATON RAPIDS, MI US","2013-11-08",,"32"
"USC00202437","EATON RAPIDS, MI US","2013-11-11",,"41"
"USC00202437","EATON RAPIDS, MI US","2013-11-12",,"22"
"USC00202437","EATON RAPIDS, MI US","2013-11-13",,"24"
"USC00202437","EATON RAPIDS, MI US","2013-11-14",,"32"
"USC00202437","EATON RAPIDS, MI US","2013-11-15",,"38"
"USC00202437","EATON RAPIDS, MI US","2013-11-16",,"42"
"USC00202437","EATON RAPIDS, MI US","2013-11-17",,"59"
"USC00202437","EATON RAPIDS, MI US","2013-11-18",,"41"
"USC00202437","EATON RAPIDS, MI US","2013-11-19",,"32"
"USC00202437","EATON RAPIDS, MI US","2013-11-20",,"24"
"USC00202437","EATON RAPIDS, MI US","2013-11-21",,"43"
"USC00202437","EATON RAPIDS, MI US","2013-11-22",,"44"
"USC00202437","EATON RAPIDS, MI US","2013-11-23",,"28"
"USC00202437","EATON RAPIDS, MI US","2013-11-24",,"15"
"USC00202437","EATON RAPIDS, MI US","2013-11-25",,"22"
"USC00202437","EATON RAPIDS, MI US","2013-11-26",,"29"
"USC00202437","EATON RAPIDS, MI US","2013-11-27",,"18"
"USC00202437","EATON RAPIDS, MI US","2013-11-28",,"27"
"USC00202437","EATON RAPIDS, MI US","2013-11-29",,"28"
"USC00202437","EATON RAPIDS, MI US","2013-11-30",,"28"
"USC00202437","EATON RAPIDS, MI US","2013-12-01",,"47"
"USC00202437","EATON RAPIDS, MI US","2013-12-02",,"31"
"USC00202437","EATON RAPIDS, MI US","2013-12-03",,"30"
"USC00202437","EATON RAPIDS, MI US","2013-12-04",,"40"
"USC00202437","EATON RAPIDS, MI US","2013-12-05",,"38"
"USC00202437","EATON RAPIDS, MI US","2013-12-06",,"38"
"USC00202437","EATON RAPIDS, MI US","2013-12-09",,"26"
"USC00202437","EATON RAPIDS, MI US","2013-12-10",,"9"
"USC00202437","EATON RAPIDS, MI US","2013-12-11",,"17"
"USC00202437","EATON RAPIDS, MI US","2013-12-12",,"12"
"USC00202437","EATON RAPIDS, MI US","2013-12-13",,"19"
"USC00202437","EATON RAPIDS, MI US","2013-12-14",,"18"
"USC00202437","EATON RAPIDS, MI US","2013-12-15",,"21"
"USC00202437","EATON RAPIDS, MI US","2013-12-17",,"22"
"USC00202437","EATON RAPIDS, MI US","2013-12-18",,"25"
"USC00202437","EATON RAPIDS, MI US","2013-12-19",,"30"
"USC00202437","EATON RAPIDS, MI US","2013-12-20",,"33"
"USC00202437","EATON RAPIDS, MI US","2013-12-21",,"31"
"USC00202437","EATON RAPIDS, MI US","2013-12-22",,"31"
"USC00202437","EATON RAPIDS, MI US","2013-12-23",,"24"
"USC00202437","EATON RAPIDS, MI US","2013-12-24",,"11"
"USC00202437","EATON RAPIDS, MI US","2013-12-25",,"19"
"USC00202437","EATON RAPIDS, MI US","2013-12-26",,"25"
"USC00202437","EATON RAPIDS, MI US","2013-12-27",,"29"
"USC00202437","EATON RAPIDS, MI US","2013-12-28",,"30"
"USC00202437","EATON RAPIDS, MI US","2013-12-29",,"36"
"USC00202437","EATON RAPIDS, MI US","2013-12-30",,"16"
"USC00202437","EATON RAPIDS, MI US","2014-01-01",,"10"
"USC00202437","EATON RAPIDS, MI US","2014-01-02",,"11"
"USC00202437","EATON RAPIDS, MI US","2014-01-03",,"-12"
"USC00202437","EATON RAPIDS, MI US","2014-01-04",,"16"
"USC00202437","EATON RAPIDS, MI US","2014-01-05",,"27"
"USC00202437","EATON RAPIDS, MI US","2014-01-06",,"7"
"USC00202437","EATON RAPIDS, MI US","2014-01-07",,"-11"
"USC00202437","EATON RAPIDS, MI US","2014-01-08",,"-2"
"USC00202437","EATON RAPIDS, MI US","2014-01-09",,"8"
"USC00202437","EATON RAPIDS, MI US","2014-01-10",,"28"
"USC00202437","EATON RAPIDS, MI US","2014-01-12",,"32"
"USC00202437","EATON RAPIDS, MI US","2014-01-13",,"40"
"USC00202437","EATON RAPIDS, MI US","2014-01-14",,"22"
"USC00202437","EATON RAPIDS, MI US","2014-01-16",,"19"
"USC00202437","EATON RAPIDS, MI US","2014-01-17",,"24"
"USC00202437","EATON RAPIDS, MI US","2014-01-18",,"16"
"USC00202437","EATON RAPIDS, MI US","2014-01-19",,"21"
"USC00202437","EATON RAPIDS, MI US","2014-01-20",,"23"
"USC00202437","EATON RAPIDS, MI US","2014-01-21",,"1"
"USC00202437","EATON RAPIDS, MI US","2014-01-22",,"4"
"USC00202437","EATON RAPIDS, MI US","2014-01-23",,"6"
"USC00202437","EATON RAPIDS, MI US","2014-01-24",,"-2"
"USC00202437","EATON RAPIDS, MI US","2014-01-25",,"23"
"USC00202437","EATON RAPIDS, MI US","2014-01-26",,"7"
"USC00202437","EATON RAPIDS, MI US","2014-01-27",,"5"
"USC00202437","EATON RAPIDS, MI US","2014-01-28",,"-9"
"USC00202437","EATON RAPIDS, MI US","2014-01-29",,"6"
"USC00202437","EATON RAPIDS, MI US","2014-01-30",,"12"
"USC00202437","EATON RAPIDS, MI US","2014-01-31",,"26"
"USC00202437","EATON RAPIDS, MI US","2014-02-01",,"24"
"USC00202437","EATON RAPIDS, MI US","2014-02-02",,"19"
"USC00202437","EATON RAPIDS, MI US","2014-02-03",,"-7"
"USC00202437","EATON RAPIDS, MI US","2014-02-04",,"-1"
"USC00202437","EATON RAPIDS, MI US","2014-02-05",,"19"
"USC00202437","EATON RAPIDS, MI US","2014-02-06",,"12"
"USC00202437","EATON RAPIDS, MI US","2014-02-07",,"2"
"USC00202437","EATON RAPIDS, MI US","2014-02-08",,"6"
"USC00202437","EATON RAPIDS, MI US","2014-02-09",,"12"
"USC00202437","EATON RAPIDS, MI US","2014-02-10",,"2"
"USC00202437","EATON RAPIDS, MI US","2014-02-11",,"6"
"USC00202437","EATON RAPIDS, MI US","2014-02-12",,"-14"
"USC00202437","EATON RAPIDS, MI US","2014-02-13",,"16"
"USC00202437","EATON RAPIDS, MI US","2014-02-15",,"2"
"USC00202437","EATON RAPIDS, MI US","2014-02-16",,"16"
"USC00202437","EATON RAPIDS, MI US","2014-02-17",,"6"
"USC00202437","EATON RAPIDS, MI US","2014-02-18",,"17"
"USC00202437","EATON RAPIDS, MI US","2014-02-19",,"33"
"USC00202437","EATON RAPIDS, MI US","2014-02-20",,"33"
"USC00202437","EATON RAPIDS, MI US","2014-02-21",,"35"
"USC00202437","EATON RAPIDS, MI US","2014-02-22",,"24"
"USC00202437","EATON RAPIDS, MI US","2014-02-23",,"19"
"USC00202437","EATON RAPIDS, MI US","2014-02-24",,"17"
"USC00202437","EATON RAPIDS, MI US","2014-02-25",,"11"
"USC00202437","EATON RAPIDS, MI US","2014-02-26",,"4"
"USC00202437","EATON RAPIDS, MI US","2014-02-27",,"8"
"USC00202437","EATON RAPIDS, MI US","2014-02-28",,"-11"
"USC00202437","EATON RAPIDS, MI US","2014-03-02",,"9"
"USC00202437","EATON RAPIDS, MI US","2014-03-03",,"-14"
"USC00202437","EATON RAPIDS, MI US","2014-03-04",,"9"
"USC00202437","EATON RAPIDS, MI US","2014-03-05",,"15"
"USC00202437","EATON RAPIDS, MI US","2014-03-07",,"8"
"USC00202437","EATON RAPIDS, MI US","2014-03-08",,"31"
"USC00202437","EATON RAPIDS, MI US","2014-03-09",,"14"
"USC00202437","EATON RAPIDS, MI US","2014-03-10",,"36"
"USC00202437","EATON RAPIDS, MI US","2014-03-11",,"35"
"USC00202437","EATON RAPIDS, MI US","2014-03-12",,"27"
"USC00202437","EATON RAPIDS, MI US","2014-03-13",,"-5"
"USC00202437","EATON RAPIDS, MI US","2014-03-14",,"35"
"USC00202437","EATON RAPIDS, MI US","2014-03-15",,"35"
"USC00202437","EATON RAPIDS, MI US","2014-03-16",,"9"
"USC00202437","EATON RAPIDS, MI US","2014-03-17",,"6"
"USC00202437","EATON RAPIDS, MI US","2014-03-18",,"21"
"USC00202437","EATON RAPIDS, MI US","2014-03-19",,"36"
"USC00202437","EATON RAPIDS, MI US","2014-03-20",,"32"
"USC00202437","EATON RAPIDS, MI US","2014-03-21",,"19"
"USC00202437","EATON RAPIDS, MI US","2014-03-22",,"34"
"USC00202437","EATON RAPIDS, MI US","2014-03-23",,"13"
"USC00202437","EATON RAPIDS, MI US","2014-03-24",,"14"
"USC00202437","EATON RAPIDS, MI US","2014-03-25",,"24"
"USC00202437","EATON RAPIDS, MI US","2014-03-26",,"12"
"USC00202437","EATON RAPIDS, MI US","2014-03-27",,"34"
"USC00202437","EATON RAPIDS, MI US","2014-03-28",,"47"
"USC00202437","EATON RAPIDS, MI US","2014-03-29",,"33"
"USC00202437","EATON RAPIDS, MI US","2014-03-30",,"23"
"USC00202437","EATON RAPIDS, MI US","2014-03-31",,"29"
"USC00202437","EATON RAPIDS, MI US","2014-04-01",,"48"
"USC00202437","EATON RAPIDS, MI US","2014-04-02",,"33"
"USC00202437","EATON RAPIDS, MI US","2014-04-03",,"37"
"USC00202437","EATON RAPIDS, MI US","2014-04-04",,"35"
"USC00202437","EATON RAPIDS, MI US","2014-04-05",,"31"
"USC00202437","EATON RAPIDS, MI US","2014-04-06",,"25"
"USC00202437","EATON RAPIDS, MI US","2014-04-07",,"33"
"USC00202437","EATON RAPIDS, MI US","2014-04-08",,"38"
"USC00202437","EATON RAPIDS, MI US","2014-04-09",,"33"
"USC00202437","EATON RAPIDS, MI US","2014-04-10",,"49"
"USC00202437","EATON RAPIDS, MI US","2014-04-12",,"43"
"USC00202437","EATON RAPIDS, MI US","2014-04-13",,"56"
"USC00202437","EATON RAPIDS, MI US","2014-04-14",,"63"
"USC00202437","EATON RAPIDS, MI US","2014-04-15",,"24"
"USC00202437","EATON RAPIDS, MI US","2014-04-16",,"22"
"USC00202437","EATON RAPIDS, MI US","2014-04-17",,"36"
"USC00202437","EATON RAPIDS, MI US","2014-04-18",,"45"
"USC00202437","EATON RAPIDS, MI US","2014-04-19",,"34"
"USC00202437","EATON RAPIDS, MI US","2014-04-20",,"44"
"USC00202437","EATON RAPIDS, MI US","2014-04-21",,"51"
"USC00202437","EATON RAPIDS, MI US","2014-04-22",,"45"
"USC00202437","EATON RAPIDS, MI US","2014-04-23",,"33"
"USC00202437","EATON RAPIDS, MI US","2014-04-24",,"43"
"USC00202437","EATON RAPIDS, MI US","2014-04-25",,"43"
"USC00202437","EATON RAPIDS, MI US","2014-04-26",,"42"
"USC00202437","EATON RAPIDS, MI US","2014-04-27",,"39"
"USC00202437","EATON RAPIDS, MI US","2014-04-28",,"47"
"USC00202437","EATON RAPIDS, MI US","2014-04-29",,"48"
"USC00202437","EATON RAPIDS, MI US","2014-04-30",,"53"
"USC00202437","EATON RAPIDS, MI US","2014-05-03",,"48"
"USC00202437","EATON RAPIDS, MI US","2014-05-04",,"46"
"USC00202437","EATON RAPIDS, MI US","2014-05-05",,"41"
"USC00202437","EATON RAPIDS, MI US","2014-05-06",,"41"
"USC00202437","EATON RAPIDS, MI US","2014-05-07",,"45"
"USC00202437","EATON RAPIDS, MI US","2014-05-09",,"67"
"USC00202437","EATON RAPIDS, MI US","2014-05-10",,"52"
"USC00202437","EATON RAPIDS, MI US","2014-05-11",,"54"
"USC00202437","EATON RAPIDS, MI US","2014-05-12",,"63"
"USC00202437","EATON RAPIDS, MI US","2014-05-13",,"71"
"USC00202437","EATON RAPIDS, MI US","2014-05-14",,"52"
"USC00202437","EATON RAPIDS, MI US","2014-05-16",,"36"
"USC00202437","EATON RAPIDS, MI US","2014-05-20",,"57"
"USC00202437","EATON RAPIDS, MI US","2014-05-22",,"57"
"USC00202437","EATON RAPIDS, MI US","2014-05-23",,"51"
"USC00202437","EATON RAPIDS, MI US","2014-05-24",,"53"
"USC00202437","EATON RAPIDS, MI US","2014-05-25",,"56"
"USC00202437","EATON RAPIDS, MI US","2014-05-26",,"62"
"USC00202437","EATON RAPIDS, MI US","2014-05-27",,"66"
"USC00202437","EATON RAPIDS, MI US","2014-05-28",,"66"
"USC00202437","EATON RAPIDS, MI US","2014-05-29",,"56"
"USC00202437","EATON RAPIDS, MI US","2014-05-30",,"58"
"USC00202437","EATON RAPIDS, MI US","2014-05-31",,"62"
"USC00202437","EATON RAPIDS, MI US","2014-06-01",,"62"
"USC00202437","EATON RAPIDS, MI US","2014-06-02",,"73"
"USC00202437","EATON RAPIDS, MI US","2014-06-03",,"71"
"USC00202437","EATON RAPIDS, MI US","2014-06-04",,"61"
"USC00202437","EATON RAPIDS, MI US","2014-06-05",,"54"
"USC00202437","EATON RAPIDS, MI US","2014-06-07",,"62"
"USC00202437","EATON RAPIDS, MI US","2014-06-08",,"60"
"USC00202437","EATON RAPIDS, MI US","2014-06-09",,"62"
"USC00202437","EATON RAPIDS, MI US","2014-06-10",,"60"
"USC00202437","EATON RAPIDS, MI US","2014-06-11",,"62"
"USC00202437","EATON RAPIDS, MI US","2014-06-12",,"64"
"USC00202437","EATON RAPIDS, MI US","2014-06-13",,"59"
"USC00202437","EATON RAPIDS, MI US","2014-06-14",,"51"
"USC00202437","EATON RAPIDS, MI US","2014-06-15",,"58"
"USC00202437","EATON RAPIDS, MI US","2014-06-16",,"73"
"USC00202437","EATON RAPIDS, MI US","2014-06-17",,"75"
"USC00202437","EATON RAPIDS, MI US","2014-06-18",,"66"
"USC00202437","EATON RAPIDS, MI US","2014-06-19",,"63"
"USC00202437","EATON RAPIDS, MI US","2014-06-20",,"63"
"USC00202437","EATON RAPIDS, MI US","2014-06-21",,"59"
"USC00202437","EATON RAPIDS, MI US","2014-06-22",,"68"
"USC00202437","EATON RAPIDS, MI US","2014-06-23",,"65"
"USC00202437","EATON RAPIDS, MI US","2014-06-25",,"67"
"USC00202437","EATON RAPIDS, MI US","2014-06-26",,"58"
"USC00202437","EATON RAPIDS, MI US","2014-06-27",,"68"
"USC00202437","EATON RAPIDS, MI US","2014-06-28",,"70"
"USC00202437","EATON RAPIDS, MI US","2014-06-29",,"74"
"USC00202437","EATON RAPIDS, MI US","2014-06-30",,"73"
"USC00202437","EATON RAPIDS, MI US","2014-07-01",,"65"
"USC00202437","EATON RAPIDS, MI US","2014-07-02",,"68"
"USC00202437","EATON RAPIDS, MI US","2014-07-03",,"52"
"USC00202437","EATON RAPIDS, MI US","2014-07-04",,"57"
"USC00202437","EATON RAPIDS, MI US","2014-07-05",,"62"
"USC00202437","EATON RAPIDS, MI US","2014-07-06",,"67"
"USC00202437","EATON RAPIDS, MI US","2014-07-07",,"69"
"USC00202437","EATON RAPIDS, MI US","2014-07-08",,"70"
"USC00202437","EATON RAPIDS, MI US","2014-07-09",,"61"
"USC00202437","EATON RAPIDS, MI US","2014-07-10",,"57"
"USC00202437","EATON RAPIDS, MI US","2014-07-11",,"61"
"USC00202437","EATON RAPIDS, MI US","2014-07-12",,"70"
"USC00202437","EATON RAPIDS, MI US","2014-07-13",,"70"
"USC00202437","EATON RAPIDS, MI US","2014-07-15",,"58"
"USC00202437","EATON RAPIDS, MI US","2014-07-16",,"54"
"USC00202437","EATON RAPIDS, MI US","2014-07-17",,"54"
"USC00202437","EATON RAPIDS, MI US","2014-07-18",,"56"
"USC00202437","EATON RAPIDS, MI US","2014-07-19",,"57"
"USC00202437","EATON RAPIDS, MI US","2014-07-20",,"62"
"USC00202437","EATON RAPIDS, MI US","2014-07-22",,"71"
"USC00202437","EATON RAPIDS, MI US","2014-07-23",,"63"
"USC00202437","EATON RAPIDS, MI US","2014-07-24",,"57"
"USC00202437","EATON RAPIDS, MI US","2014-07-26",,"63"
"USC00202437","EATON RAPIDS, MI US","2014-07-28",,"60"
"USC00202437","EATON RAPIDS, MI US","2014-07-29",,"51"
"USC00202437","EATON RAPIDS, MI US","2014-07-30",,"54"
"USC00202437","EATON RAPIDS, MI US","2014-07-31",,"53"
"USC00202437","EATON RAPIDS, MI US","2014-08-01",,"60"
"USC00202437","EATON RAPIDS, MI US","2014-08-03",,"59"
"USC00202437","EATON RAPIDS, MI US","2014-08-04",,"63"
"USC00202437","EATON RAPIDS, MI US","2014-08-07",,"55"
"USC00202437","EATON RAPIDS, MI US","2014-08-08",,"58"
"USC00202437","EATON RAPIDS, MI US","2014-08-10",,"57"
"USC00202437","EATON RAPIDS, MI US","2014-08-11",,"65"
"USC00202437","EATON RAPIDS, MI US","2014-08-12",,"66"
"USC00202437","EATON RAPIDS, MI US","2014-08-13",,"56"
"USC00202437","EATON RAPIDS, MI US","2014-08-14",,"50"
"USC00202437","EATON RAPIDS, MI US","2014-08-15",,"47"
"USC00202437","EATON RAPIDS, MI US","2014-08-16",,"55"
"USC00202437","EATON RAPIDS, MI US","2014-08-17",,"65"
"USC00202437","EATON RAPIDS, MI US","2014-08-18",,"60"
"USC00202437","EATON RAPIDS, MI US","2014-08-19",,"64"
"USC00202437","EATON RAPIDS, MI US","2014-08-20",,"65"
"USC00202437","EATON RAPIDS, MI US","2014-08-21",,"63"
"USC00202437","EATON RAPIDS, MI US","2014-08-22",,"68"
"USC00202437","EATON RAPIDS, MI US","2014-08-23",,"68"
"USC00202437","EATON RAPIDS, MI US","2014-08-24",,"65"
"USC00202437","EATON RAPIDS, MI US","2014-08-25",,"68"
"USC00202437","EATON RAPIDS, MI US","2014-08-26",,"69"
"USC00202437","EATON RAPIDS, MI US","2014-08-27",,"61"
"USC00202437","EATON RAPIDS, MI US","2014-08-28",,"57"
"USC00202437","EATON RAPIDS, MI US","2014-08-29",,"61"
"USC00202437","EATON RAPIDS, MI US","2014-08-30",,"72"
"USC00202437","EATON RAPIDS, MI US","2014-08-31",,"70"
"USC00202437","EATON RAPIDS, MI US","2014-09-01",,"69"
"USC00202437","EATON RAPIDS, MI US","2014-09-02",,"68"
"USC00202437","EATON RAPIDS, MI US","2014-09-04",,"66"
"USC00202437","EATON RAPIDS, MI US","2014-09-07",,"51"
"USC00202437","EATON RAPIDS, MI US","2014-09-08",,"51"
"USC00202437","EATON RAPIDS, MI US","2014-09-09",,"57"
"USC00202437","EATON RAPIDS, MI US","2014-09-10",,"65"
"USC00202437","EATON RAPIDS, MI US","2014-09-11",,"50"
"USC00202437","EATON RAPIDS, MI US","2014-09-12",,"49"
"USC00202437","EATON RAPIDS, MI US","2014-09-13",,"47"
"USC00202437","EATON RAPIDS, MI US","2014-09-14",,"45"
"USC00202437","EATON RAPIDS, MI US","2014-09-15",,"43"
"USC00202437","EATON RAPIDS, MI US","2014-09-16",,"47"
"USC00202437","EATON RAPIDS, MI US","2014-09-17",,"39"
"USC00202437","EATON RAPIDS, MI US","2014-09-18",,"44"
"USC00202437","EATON RAPIDS, MI US","2014-09-19",,"42"
"USC00202437","EATON RAPIDS, MI US","2014-09-20",,"61"
"USC00202437","EATON RAPIDS, MI US","2014-09-21",,"60"
"USC00202437","EATON RAPIDS, MI US","2014-09-22",,"43"
"USC00202437","EATON RAPIDS, MI US","2014-09-23",,"43"
"USC00202437","EATON RAPIDS, MI US","2014-09-24",,"45"
"USC00202437","EATON RAPIDS, MI US","2014-09-25",,"50"
"USC00202437","EATON RAPIDS, MI US","2014-09-26",,"47"
"USC00202437","EATON RAPIDS, MI US","2014-09-27",,"50"
"USC00202437","EATON RAPIDS, MI US","2014-09-28",,"50"
"USC00202437","EATON RAPIDS, MI US","2014-09-29",,"53"
"USC00202437","EATON RAPIDS, MI US","2014-09-30",,"48"
"USC00202437","EATON RAPIDS, MI US","2014-10-01",,"51"
"USC00202437","EATON RAPIDS, MI US","2014-10-02",,"49"
"USC00202437","EATON RAPIDS, MI US","2014-10-03",,"64"
"USC00202437","EATON RAPIDS, MI US","2014-10-04",,"41"
"USC00202437","EATON RAPIDS, MI US","2014-10-05",,"42"
"USC00202437","EATON RAPIDS, MI US","2014-10-06",,"47"
"USC00202437","EATON RAPIDS, MI US","2014-10-07",,"43"
"USC00202437","EATON RAPIDS, MI US","2014-10-08",,"43"
"USC00202437","EATON RAPIDS, MI US","2014-10-09",,"38"
"USC00202437","EATON RAPIDS, MI US","2014-10-10",,"32"
"USC00202437","EATON RAPIDS, MI US","2014-10-11",,"31"
"USC00202437","EATON RAPIDS, MI US","2014-10-12",,"30"
"USC00202437","EATON RAPIDS, MI US","2014-10-13",,"56"
"USC00202437","EATON RAPIDS, MI US","2014-10-14",,"50"
"USC00202437","EATON RAPIDS, MI US","2014-10-16",,"49"
"USC00202437","EATON RAPIDS, MI US","2014-10-18",,"43"
"USC00202437","EATON RAPIDS, MI US","2014-10-19",,"29"
"USC00202437","EATON RAPIDS, MI US","2014-10-20",,"46"
"USC00202437","EATON RAPIDS, MI US","2014-10-21",,"45"
"USC00202437","EATON RAPIDS, MI US","2014-10-23",,"29"
"USC00202437","EATON RAPIDS, MI US","2014-10-24",,"37"
"USC00202437","EATON RAPIDS, MI US","2014-10-26",,"42"
"USC00202437","EATON RAPIDS, MI US","2014-10-27",,"45"
"USC00202437","EATON RAPIDS, MI US","2014-10-28",,"60"
"USC00202437","EATON RAPIDS, MI US","2014-10-29",,"44"
"USC00202437","EATON RAPIDS, MI US","2014-10-30",,"37"
"USC00202437","EATON RAPIDS, MI US","2014-10-31",,"40"
"USC00202437","EATON RAPIDS, MI US","2014-11-01",,"29"
"USC00202437","EATON RAPIDS, MI US","2014-11-02",,"21"
"USC00202437","EATON RAPIDS, MI US","2014-11-03",,"45"
"USC00202437","EATON RAPIDS, MI US","2014-11-04",,"55"
"USC00202437","EATON RAPIDS, MI US","2014-11-05",,"39"
"USC00202437","EATON RAPIDS, MI US","2014-11-06",,"44"
"USC00202437","EATON RAPIDS, MI US","2014-11-07",,"32"
"USC00202437","EATON RAPIDS, MI US","2014-11-08",,"36"
"USC00202437","EATON RAPIDS, MI US","2014-11-09",,"35"
